index,link,body
350,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1928,"1. 맛있는 요리를 위해 정성을 담고자 하는 마음, 그 마음을 담아 더욱 깊고 진한 풍미, 한층 부드럽고 조화로운 카레를 위해 오랜 연구 끝에 찾아낸 3일 숙성소스의 비법2. 숙성 카레는 3일간 정성껏 숙성시킨 소스와 은은한 향이 잘 조화된 숙성 카레분을 이용한 고급 카레입니다.3. 큼직한 건더기를 듬뿍 넣어 씹히는 맛이 좋습니다.4. 완전 조리된 식품으로 간편하게 드실 수 있습니다.5. 가정에서 만든 것처럼 맛과 영양이 풍부하며 보존료가 전혀 들어 있지 않습니다."
351,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1929,"상상 속 맛의 신세계, 오즈키친 OZ Kitchen언제 어디서나 간편하게, 미식을 즐기고 싶은 사람들의 소원을 이루어주는 신비한 부엌, 정성을 가득 담아 맛있게 만든 <오즈키친>으로 행복한 하루1. 새콤한 토마토, 버터, 크림으로 만든 소스2. 국산 닭다리를 통째로!3. 고소하고 부드러운 맛의 레드카레"
352,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1930,"상상 속 맛의 신세계, 오즈키친 OZ Kitchen언제 어디서나 간편하게, 미식을 즐기고 싶은 사람들의 소원을 이루어주는 신비한 부엌. 정성을 가득 담아 맛있게 만든 <오즈키친>으로 행복한 하루1. 양파, 당근, 셀러리로 만든 미르푸아(Mirepoix)2. 새송이버섯, 양송이버섯, 느타리버섯이 듬뿍!3. 은은한 야채와 버섯 맛의 옐로 카레"
353,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1931,"상상 속 맛의 신세계, 오즈키친 OZ Kitchen언제 어디서나 간편하게, 미식을 즐기고 싶은 사람들의 소원을 이루어주는 신비한 부엌.정성을 가득 담아 맛있게 만든 <오즈키친>으로 행복한 하루1. 고소한 버터, 양파, 쇠고기 육수로 만든 소스2. 뉴질랜드산 쇠고기가 큼직하게!3. 깊고 진한 맛의 브라운 카레"
354,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1948,"- 집밥처럼 맛있게!- 쫄깃한 당면이들어 더 맛있습니다!- 쇠고기, 버섯을 전통방식으로 끓인 담백한 맛!"
355,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1949,"1.독특하고 얼얼한 맛을 가진 산초와 매운 고추를 주원료로 한 사천식 훠궈 마라탕 소스.2.훠궈, 마라탕 뿐만 아니라 마라샹궈, 마라새우, 마파두부 등 다양한 사천식 요리에도 어울림. 3.훠궈탕 베이스 소스로, 물 1.5L에 훠궈탕 소스 1개 파우치를 섞어 만드는 육수. 4.중국 본토 제품 대비 향이 강하지 않아, 처음 접하는 소비자도 부담감 없이 즐길 수 있음."
356,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1955,오감이 만족하는 맛있는 안주 한접시 오감포차바삭한 통살새우와 매콤한 칠리소스가 어우러진 정통 중식 스타일 안주!
357,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1851,오감이 만족하는 맛있는 안주 한 접시 오감포차직화로 구워 자연스러운 불맛이 살아있어요!
358,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1862,팥칼국수 본연의 진하고 담백한 팥국물과 쫄깃하고 찰진 칼국수면의 조화!팥칼국수 전문점 맛 그대로! 간편하게 즐기는 팥칼국수 한그릇!
359,https://ottogi.co.kr/product/product_view.asp?page=36&hcode=&mcode=&stxt=&orderby=BEST&idx=1866,"- 미네랄이 풍부하고 품질이 우수한 신안 천일염을 사용합니다.- 로즈마리와 오레가노의 산뜻한 향이 고기요리의 느끼함을 잡아주고 맛을 살려줍니다.- 캠핑, 가정에서 고기, 야채, 생선 등 다양한 음식에 간을 하거나 향미를 부여하고 싶을 때 사용합니다. "
360,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1867,"- 미네랄이 풍부하고 품질이 우수한 신안 천일염을 사용합니다.- 직접 갈은 강황과 카레가 풍미가 깊어 고기 누린내를 없애고 요리의 색감을 더합니다.- 캠핑, 가정에서 고기, 야채, 생선 등 다양한 음식에 간을 하거나 향미를 부여하고 싶을 때 사용합니다. "
361,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1868,- 채썬 양파에 부어 구운 고기를 찍어먹는 액상소스- 사과와 배를 이용해 달콤하고 깊은 감칠맛
362,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1869,요리용으로 적합한 맛과 향의 사양벌꿀 원료요리에 사용하기 간편한 용기와 캡탄소동위원소비 -12‰ 이하 보증
363,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1908,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 4종의 치즈의 다채로운 풍미를 담은 콰트로 치즈 스프"
364,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1921,"- 간편하게 끓는 물만 부어 2분이면 완성- 동결 건조로 맛과 향을 그대로 살려 집에서 직접 재료를 손질하여 만든 바로 그 맛 - 신선한 얼갈이 배추, 된장 등 엄선된 재료로 정성을 다해 만들었습니다."
365,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1924,"- 간편하게 끓는 물만 부어 2분이면 완성- 동결 건조로 맛과 향을 그대로 살려 집에서 직접 재료를 손질하여 만든 바로 그 맛 - 전통 방식 그대로 말려 식감이 그대로 살아있는 담백한 북엇살과 계란, 파 등 엄선된 재료로 정성을 다해 만들었습니다."
366,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1925,"- 간편하게 끓는 물만 부어 2분이면 완성- 동결 건조로 맛과 향을 그대로 살려 집에서 직접 재료를 손질하여 만든 바로 그 맛 - 5가지 버섯을 듬뿍 담아, 시원하고 칼칼한 맛으로, 엄선된 재료로 정성을 다해 만들었습니다."
367,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1909,"스프 본래의 의미대로, 크루통을 담아 더욱 풍부해진 오뚜기 크루통 컵스프!1) 빵을 작게 잘라 구운 크루통을 넣어 스프를 끝까지 맛있고 바삭하게2) 쫄깃한 관자 살을 넣어 조개의 식감과 풍미를 살린 클램차우더"
368,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1926,"- 간편하게 끓는 물만 부어 2분이면 완성- 동결 건조로 맛과 향을 그대로 살려 집에서 직접 재료를 손질하여 만든 바로 그 맛 - 신선한 얼갈이 배추, 된장 등 엄선된 재료로 정성을 다해 만들었습니다."
369,https://ottogi.co.kr/product/product_view.asp?page=37&hcode=&mcode=&stxt=&orderby=BEST&idx=1827,"1. 오뚜기 요리올리고당은 100% 곡물 원료만을 사용한 이소말토올리고당에 깊은 단맛을 더하여 요리할 때 설탕 대신 사용하시면 좋습니다.2. 볶음, 조림, 무침요리 등 요리에 촉촉한 윤기를 더하실 수 있습니다.3. 고기잴 때, 떡, 빵, 전통간식 등 각종 요리를 건강하게 즐기세요.* 식이섬유 함량(100g당): 3g (12%)"
370,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=2437,"- 닭고기 함량 91%로 (돼지고기햄 대비) 지방, 열량은 적고 단백질 함량은 더 높은 영양까지 생각한 햄입니다.- 가슴살과 다리살을 최적의 비율로 배합해 퍽퍽함 없이 촉촉쫄깃한 식감을 완성헀습니다.- 나트륨 함량을 480mg까지 낮춰 짜지 않으면서도 닭고기 본연의 감칠맛은 그대로 살렸습니다."
371,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=2506,"페퍼로니와 고추 후레이크가 듬뿍 올라간 매콤짭짤 아메리칸 스타일 페퍼로니 피자입니다.1. 20시간 이상 저온에서 숙성하여 최상의 볼륨감과 유연성을 갖춘""숨쉬는 도우"" 반죽 사이사이 맺힌 기공이 선사하는 쫄깃하고 담백한 맛2. 수분을 촉촉하게 품은 생 이스트로 반죽해 더욱 깊고 진한 풍미3. 신선한 우유로 만든 자연치즈를 블랜딩하여 부드럽고 고소한 맛"
372,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=1843,"진한 멸치육수로 만든 국물과 함께 떠먹는 매콤한 국물떡볶이어묵, 라면사리 햄 등 다양한 재료와 함께하면 더 맛있어요."
373,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=1847,정통 소시지와 새콤달콤한 케챂으로 맛을 낸 소시지야채볶음다양한 야채들이 푸짐하게 들어있어요.청양고추를 넣어 술안주 및 밥반찬으로 딱~!
374,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=2312,"스틱형 소용량 사과쨈 10개입 제품입니다.새콤달콤한 제주산 밀감과 한라봉을 블렌딩하여 풍미가 살아있어요.시장 점유율 상위 3개 제품 평균 대비 당함량을 25% 줄였어요1번에 1스틱씩! 매일 신선하고 간편하게 즐길 수 있어요힘든 뚜껑 열기 NO! 스푼, 나이프도 NO!끝에서부터 깔끔하게 짜서 먹을 수 있어요집이나 사무실, 카페 등 실내 공간은 물론 소풍, 캠핑 등 야외에서도 활용하기 좋아요"
375,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=2534,"쫄깃한 또띠아에 볶음밥, 불고기, 버섯 스위트 소이소스, 모짜렐라 치즈가 듬뿍 들어가 달달 짭쪼름한 단짠 브리또"
376,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=1836,상큼한 토마토소스 및 여러가지 야채와 고기가 어우러진 맛!숙성된 도우와 자연치즈가 잘 어우러진 떠먹는 피자!
377,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=1839,부드러운 로제소스와 고소한 큐빅 감자가 어우러진 맛!숙성된 도우와 자연치즈가 잘 어우러진 떠먹는 피자!
378,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=2397,"- 맛있게! 6가지 곡물과 볶은캐슈넛, 아몬드를 더해 고소하고 맛있게 - 든든하게! 고단백 하루 단백질 20G 충전 (2포 섭취 기준) - 간편하게! 스틱으로 언제 어디서나 간편하게  - 식사외 보충이 아닌, 든든한 한 끼 식사 대용 가능 - 영양만점 콩, 우유, 계란 유래 3가지 단백질을 한 번에 섭취"
379,https://ottogi.co.kr/product/product_view.asp?page=38&hcode=&mcode=&stxt=&orderby=BEST&idx=1821,"▶ 3일간 정성껏 숙성시킨 소스와 은은한 향이 잘 조화된 숙성 카레분을 이용한 카레▶ 더욱 깊고 진한 풍미, 부드럽고 조화로운 맛을 위해 오랜 연구 끝에 찾아낸 3일 숙성의 비법 ▶ 약 20여종의 향신료와 허브를 넣고, 한달 이상 숙성한 프리미엄 순카레분 개발 및 사용▶ 깊고 부드러운 맛을 위해 쇠고기, 과일 등을 3일 숙성 과정을 거친 특제 숙성 소스를 활용"
380,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=1822,"▶ 3일간 정성껏 숙성시킨 소스와 은은한 향이 잘 조화된 숙성 카레분을 이용한 카레▶ 더욱 깊고 진한 풍미, 부드럽고 조화로운 맛을 위해 오랜 연구 끝에 찾아낸 3일 숙성의 비법 ▶ 약 20여종의 향신료와 허브를 넣고, 한달 이상 숙성한 프리미엄 순카레분 개발 및 사용▶ 깊고 부드러운 맛을 위해 쇠고기, 과일 등을 3일 숙성 과정을 거친 특제 숙성 소스를 활용"
381,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=1823,"▶ 3일간 정성껏 숙성시킨 소스와 은은한 향이 잘 조화된 숙성 카레분을 이용한 카레▶ 더욱 깊고 진한 풍미, 부드럽고 조화로운 맛을 위해 오랜 연구 끝에 찾아낸 3일 숙성의 비법 ▶ 약 20여종의 향신료와 허브를 넣고, 한달 이상 숙성한 프리미엄 순카레분 개발 및 사용▶ 깊고 부드러운 맛을 위해 쇠고기, 과일 등을 3일 숙성 과정을 거친 특제 숙성 소스를 활용▶ 고형카레는 국내 최초 낱개 분리형 트레이 적용으로 1인분씩 간편하게 사용할 수 있습니다."
382,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=403,"1. 델리케챂은 진한 토마토의 풍미의 부드럽고 감미로운 맛의 케챂입니다. .2. 오뚜기 델리 토마토 케챂의 붉은색은 토마토에 들어 있는 라이코펜(lycopene) 성분입니다.3. 햄, 소시지, 감자튀김, 볶음밥, 햄버그 등 어느 음식과도 잘 어울립니다."
383,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=991,새콤매콤 알싸한 겨자냉채소스
384,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=390,"햄, 소시지, 육고명, 김치, 대파 등의 푸짐한 건더기와 마늘, 양파, 고춧가루 등의 양념다대기를 사골육수에 넣고 끓여 진하고 얼큰하게 즐길 수 있는 부대찌개라면입니다."
385,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=391,"각종 전골류, 찌개류, 볶음요리 등 사리를 이용한 모든 요리와 잘 조화되도록 부드럽고 쫄깃하게 만들었습니다. 면발이 굵어 잘 퍼지지 않고 쫄깃한 식감이 오랫동안 유지 됩니다."
386,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=393,1. 인삼과 대추가 들어간 진한 닭육수! 오뚜기 맛있는 영양닭죽!2. 닭가슴살이 풍부하게 들어있는 집에서 끊인듯한 닭죽!
387,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=394,1. 부드러운 계란과 6가지 야채! 오뚜기 맛있는 계란야채죽!2. 밥친구 야채(1.5g)가 별첨되어 있어 더욱 고소하고 맛있는 죽!
388,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=396,1. 열대지방의 천연 향신료로 만들어 카레 본래의 맛과 향이 살아 있는 정통카레입니다.2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다.3. HACCP 인증
389,https://ottogi.co.kr/product/product_view.asp?page=39&hcode=&mcode=&stxt=&orderby=BEST&idx=397,"*최신기술의 과립형으로 물에 잘 녹아 요리가 더욱 편하고 즐거워졌습니다.1. 오뚜기짜장은 과립 형태로 야채, 고기를 볶아 물을 붓고 끓인 후 짜장을 넣고 저어 끓이기만 하면 정통 중화 소스가 됩니다.2. 오뚜기짜장은 춘장을 볶거나 전분을 따로 준비할 필요가 없어 조리가 쉽고 간편합니다.3. 오뚜기짜장으로 누구나 손쉽게 짜장요리를 할 수 있습니다.4. HACCP 인증"
390,https://ottogi.co.kr/product/product_view.asp?page=40&hcode=&mcode=&stxt=&orderby=BEST&idx=398,1. 맛이 부드럽고 구수하여 누구나 즐겨 드실 수 있습니다.2. 최신기술의 과립형 분말로 물에 잘 녹아 조리하기 더욱 편리합니다.3. HACCP 인증
391,https://ottogi.co.kr/product/product_view.asp?page=40&hcode=&mcode=&stxt=&orderby=BEST&idx=399,"1. 부침요리에 적합한 중력밀가루에 양파, 마늘, 후추 등 각종 양념을 우리 입맛에 맞게 배합하여 만든 제품입니다.2. 일반 밀가루를 사용할 때보다 훨씬 간편하게 맛있는 부침요리를 만들어 드실 수 있습니다.  3. 다양하고 맛있는 부침요리로 온 가족을 위한 즐거운 식탁을 준비하세요."
392,https://ottogi.co.kr/product/product_view.asp?page=40&hcode=&mcode=&stxt=&orderby=BEST&idx=533,"1. 인도의 전통 요리법을 응용하여 강황함량을 더욱 증가시키고 로즈마리, 월계수잎 등의 허브를 잘 조화시킨 고급 카레 입니다. 2. 큼직한 건더기를 듬뿍 넣어 씹히는 맛이 좋습니다. 3. 완전 조리된 식품으로 간편하게 드실 수 있습니다. 4. 오뚜기 백세카레는 인도의 전통요리법을 응용하여 강황 함량을 더욱 증가시키고 로즈마리, 월계수잎 등의 허브를 잘 조화시킨 고급카레입니다. "
393,https://ottogi.co.kr/product/product_view.asp?page=40&hcode=&mcode=&stxt=&orderby=BEST&idx=534,"1. 인도의 전통 요리법을 응용하여 강황함량을 더욱 증가시키고 로즈마리, 월계수잎 등의 허브를 잘 조화시킨 고급 카레 입니다. 2. 큼직한 건더기를 듬뿍 넣어 씹히는 맛이 좋습니다. 3. 완전 조리된 식품으로 간편하게 드실 수 있습니다. 4. 오뚜기 백세카레는 인도의 전통요리법을 응용하여 강황 함량을 더욱 증가시키고 로즈마리, 월계수잎 등의 허브를 잘 조화시킨 고급카레입니다. "
